Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.14,False,False,False,False,False,False
0.24,False,False,False,False,False,False
0.34,False,False,False,False,False,False
0.44,False,False,False,False,False,False
0.54,False,False,False,False,False,False
0.64,False,False,False,False,False,False
0.74,False,False,False,False,False,False
0.84,False,False,False,False,False,False
0.94,False,False,False,False,False,False
1.04,False,False,False,False,False,False
1.14,False,False,False,False,False,False
1.24,False,False,False,False,False,False
1.35,False,False,False,False,False,False
1.45,False,False,False,False,False,False
1.55,False,False,False,False,False,False
1.65,False,False,False,False,False,False
1.75,False,False,False,False,False,False
1.85,False,False,False,False,False,False
1.95,False,False,False,False,False,False
2.05,False,False,False,False,False,False
2.15,False,False,False,False,False,False
2.25,False,False,False,False,False,False
2.35,False,False,False,False,False,False
2.45,False,False,False,False,False,False
2.55,False,False,False,False,False,False
2.65,False,False,False,False,False,False
2.75,False,False,False,False,False,False
2.85,False,False,False,False,False,False
2.95,False,True,False,False,False,False
3.05,False,False,False,False,False,False
3.15,False,False,False,False,False,False
3.25,False,False,False,False,False,False
3.35,False,False,False,False,False,False
3.45,False,False,False,False,False,False
3.55,False,False,False,False,False,False
3.65,False,False,False,False,False,False
3.75,False,False,False,False,False,False
3.86,False,False,False,False,False,False
3.96,False,False,False,False,False,False
4.06,False,False,False,False,False,False
4.16,False,False,False,False,False,False
4.26,False,False,False,False,False,False
4.36,False,False,False,False,False,False
4.46,False,False,False,False,False,False
4.56,False,False,False,False,False,False
4.66,False,False,False,False,False,False
4.76,False,False,False,False,False,False
4.86,False,False,False,False,False,False
4.96,False,False,False,False,False,False
5.06,False,False,False,False,False,False
5.16,False,False,False,False,False,False
5.27,False,False,False,False,False,False
5.37,False,False,False,False,False,False
5.47,False,False,False,False,False,False
5.57,False,False,False,False,False,False
5.67,False,False,False,False,False,False
5.77,False,False,False,False,False,False
5.87,False,False,False,False,False,False
5.97,False,False,False,False,False,False
6.07,False,False,False,False,False,False
6.17,False,False,False,False,False,False
6.27,False,False,False,False,False,False
6.37,False,False,False,False,False,False
6.47,False,False,False,False,False,False
6.57,False,False,False,False,False,False
6.67,False,False,False,False,False,False
6.77,False,False,False,False,False,False
6.87,False,False,False,False,False,False
6.97,False,False,False,False,False,False
7.07,False,False,False,False,False,False
7.17,False,False,False,False,False,False
7.27,False,False,False,False,False,False
7.37,False,False,False,False,False,False
7.47,False,False,False,False,False,False
7.57,False,False,False,False,False,False
7.67,False,False,False,False,False,False
7.78,False,False,False,False,False,False
7.88,False,False,False,False,False,False
7.98,False,False,False,False,False,False
8.08,False,False,False,False,False,False
8.18,False,False,False,False,False,False
8.28,False,False,False,False,False,False
8.38,False,False,False,False,False,False
8.48,False,False,False,False,False,False
8.58,False,False,False,False,False,False
8.68,False,False,False,False,False,False
8.78,False,False,False,False,False,False
8.88,False,False,False,False,False,False
8.98,False,False,False,False,False,False
9.08,False,False,False,False,False,False
9.18,False,False,False,False,False,False
9.28,False,False,False,False,False,False
9.38,False,False,False,False,False,False
9.48,False,False,False,False,False,False
9.58,False,False,False,False,False,False
9.68,False,False,False,False,False,False
9.78,False,False,False,False,False,False
9.89,False,False,False,False,False,False
9.99,False,False,False,False,False,False
10.09,False,False,False,False,False,False
10.19,False,False,False,False,False,False
10.29,False,False,False,False,False,False
10.39,False,False,False,False,False,False
10.49,False,False,False,False,False,False
10.59,False,False,False,False,False,False
10.69,False,False,False,False,False,False
10.79,False,False,False,False,False,False
10.89,False,False,False,False,False,False
10.99,False,False,False,False,False,False
11.09,False,False,False,False,False,False
11.19,False,False,False,False,False,False
11.29,False,False,False,False,False,False
11.39,False,False,False,False,False,False
11.49,False,False,False,False,False,False
11.6,False,False,False,False,False,False
11.7,False,False,False,False,False,False
11.8,True,False,False,False,False,False
11.9,True,False,False,False,False,False
12.0,True,False,False,False,False,False
12.1,True,False,False,False,False,False
12.2,True,False,False,False,False,False
12.3,True,False,False,False,False,False
12.4,True,False,False,False,False,False
12.5,True,False,False,False,False,False
12.6,True,False,False,False,False,False
12.7,True,False,False,False,False,False
12.8,True,False,False,False,False,False
12.9,True,False,False,False,False,False
13.0,True,False,False,False,False,False
13.1,True,False,False,False,False,False
13.2,False,False,False,False,False,False
13.3,False,False,False,False,False,False
13.4,False,False,False,False,False,False
13.5,False,False,False,False,False,False
13.6,False,False,False,False,False,False
13.7,False,False,False,False,False,False
13.8,False,False,False,False,False,False
13.91,False,False,False,False,False,False
14.01,False,False,False,False,False,False
14.11,False,False,False,False,False,False
14.21,False,False,False,False,False,False
14.31,False,False,False,False,False,False
14.41,False,False,False,False,False,False
14.51,False,False,False,False,False,False
14.61,False,False,False,False,False,False
14.71,False,False,False,False,False,False
14.81,False,False,False,False,False,False
14.91,False,False,False,False,False,False
15.01,False,False,False,False,False,False
15.11,False,False,False,False,False,False
15.21,False,False,False,False,False,False
15.31,False,False,False,False,False,False
15.41,False,False,False,False,False,False
15.52,False,False,False,False,False,False
15.62,False,False,False,False,False,False
15.72,False,False,False,False,False,False
15.82,False,False,False,False,False,False
15.92,False,False,False,False,False,False
16.02,False,False,False,False,False,False
16.12,False,False,False,False,False,False
