Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.09,False,False,False,False,False,False
0.19,False,False,False,False,False,False
0.29,False,False,False,False,False,False
0.39,False,False,False,False,False,False
0.5,False,False,False,False,False,False
0.6,False,False,False,False,False,False
0.7,False,False,False,False,False,False
0.8,False,False,False,False,False,False
0.9,False,False,False,False,False,False
1.0,False,False,False,False,False,False
1.1,False,False,False,False,False,False
1.2,False,False,False,False,False,False
1.3,False,False,False,False,False,False
1.4,False,False,False,False,False,False
1.5,False,False,False,False,False,False
1.6,False,False,False,False,False,False
1.7,False,False,False,False,False,False
1.8,False,False,False,False,False,False
1.9,False,False,False,False,False,False
2.0,False,False,False,False,False,False
2.1,False,False,False,False,False,False
2.2,False,False,False,False,False,False
2.3,False,False,False,False,False,False
2.4,False,False,False,False,False,False
2.5,False,False,False,False,False,False
2.6,False,False,False,False,False,False
2.7,False,False,False,False,False,False
2.8,False,False,False,False,False,False
2.91,False,False,False,False,False,False
3.01,False,False,False,False,False,False
3.11,False,False,False,False,False,False
3.21,False,False,False,False,False,False
3.31,False,False,False,False,False,False
3.41,False,False,False,False,False,False
3.51,False,False,False,False,False,False
3.61,False,False,False,False,False,False
3.71,False,False,False,False,False,False
3.81,False,False,False,False,False,False
3.91,False,False,False,False,False,False
4.01,False,False,False,False,False,False
4.11,False,False,False,False,False,False
4.21,False,False,False,False,False,False
4.31,False,False,False,False,False,False
4.41,False,False,False,False,False,False
4.51,False,False,False,False,False,False
4.61,False,False,False,False,False,False
4.71,False,False,False,False,False,False
4.81,False,False,False,False,False,False
4.91,False,False,False,False,False,False
5.01,False,False,False,False,False,False
5.11,False,False,False,False,False,False
5.21,False,False,False,False,False,False
5.31,False,False,False,False,False,False
5.41,False,False,False,False,False,False
5.51,False,False,False,False,False,False
5.61,False,False,False,False,False,False
5.71,False,False,False,False,False,False
5.81,False,False,False,False,False,False
5.91,False,False,False,False,False,False
6.01,False,False,False,False,False,False
6.11,False,False,False,False,False,False
6.22,False,False,False,False,False,False
6.32,False,False,False,False,False,False
6.42,False,False,False,False,False,False
6.52,False,False,False,False,False,False
6.62,False,False,False,False,False,False
6.72,False,False,False,False,False,False
6.82,False,False,False,False,False,False
6.92,False,False,False,False,False,False
7.02,False,False,False,False,False,False
7.12,False,False,False,False,False,False
7.22,False,False,False,False,False,False
7.32,False,False,False,False,False,False
7.42,False,False,False,False,False,False
7.52,False,False,False,False,False,False
7.62,False,False,False,False,False,False
7.72,False,False,False,False,False,False
7.82,False,False,False,False,False,False
7.92,False,False,False,False,False,False
8.02,False,False,False,False,False,False
8.12,False,False,False,False,False,False
8.22,False,False,False,False,False,False
8.32,False,False,False,False,False,False
8.42,False,False,False,False,False,False
8.52,False,False,False,False,False,False
8.62,False,False,False,False,False,False
8.73,False,False,False,False,False,False
8.83,False,False,False,False,False,False
8.93,False,False,False,False,False,False
9.03,False,False,False,False,False,False
9.13,False,False,False,False,False,False
9.23,False,False,False,False,False,False
9.33,False,False,False,False,False,False
9.43,False,False,False,False,False,False
9.53,False,False,False,False,False,False
9.63,False,False,False,False,False,False
9.73,False,False,False,False,False,False
9.83,False,False,False,False,False,False
9.93,False,False,False,False,False,False
10.03,False,False,False,False,False,False
10.13,False,False,False,False,False,False
10.23,False,False,False,False,False,False
10.35,False,False,False,False,False,False
10.45,False,False,False,False,False,False
10.56,False,False,False,False,False,False
10.66,False,False,False,False,False,False
10.76,False,False,False,False,False,False
10.86,False,False,False,False,False,False
10.96,False,False,False,False,False,False
11.06,False,False,False,False,False,False
11.16,False,False,False,False,False,False
11.26,False,False,False,False,False,False
11.36,False,False,False,False,False,False
11.46,False,False,False,False,False,False
11.56,False,False,False,False,False,False
11.66,False,False,False,False,False,False
11.76,False,False,False,False,False,False
11.86,False,False,False,False,False,False
11.96,False,False,False,False,False,False
12.06,False,False,False,False,False,False
12.16,False,False,False,False,False,False
12.26,False,False,False,False,False,False
12.36,False,False,False,False,False,False
12.46,False,False,False,False,False,False
12.56,False,False,False,False,False,False
12.66,False,False,False,False,False,False
12.76,False,False,False,False,False,False
12.86,False,False,False,False,False,False
12.97,False,False,False,False,False,False
13.07,False,False,False,False,False,False
13.17,False,False,False,False,False,False
13.27,False,False,False,False,False,False
13.37,False,False,False,False,False,False
13.47,False,False,False,False,False,False
13.57,False,False,False,False,False,False
13.67,False,False,False,False,False,False
13.77,False,False,False,False,False,False
13.87,False,False,False,False,False,False
13.97,False,False,False,False,False,False
14.07,False,False,False,False,False,False
14.17,False,False,False,False,False,False
14.27,False,False,False,False,False,False
14.37,False,False,False,False,False,False
14.47,False,False,False,False,False,False
14.57,False,False,False,False,False,False
14.67,False,False,False,False,False,False
14.77,False,False,False,False,False,False
14.87,False,False,False,False,False,False
14.97,False,False,False,False,False,False
15.07,False,False,False,False,False,False
15.17,False,False,False,False,False,False
15.27,False,False,False,False,False,False
15.38,False,False,False,False,False,False
15.48,False,False,False,False,False,False
15.58,False,False,False,False,False,False
15.68,False,False,False,False,False,False
15.78,False,False,False,False,False,False
15.88,False,False,False,False,False,False
15.98,False,False,False,False,False,False
16.08,False,False,False,False,False,False
16.18,False,False,False,False,False,False
16.28,False,False,False,False,False,False
16.38,False,False,False,False,False,False
16.48,False,False,False,False,False,False
16.58,False,False,False,False,False,False
16.68,False,False,False,False,False,False
16.78,False,False,False,False,False,False
16.88,False,False,False,False,False,False
16.98,False,False,False,False,False,False
17.08,False,False,False,False,False,False
17.18,False,False,False,False,False,False
17.28,False,False,False,False,False,False
17.38,False,False,False,False,False,False
17.48,False,False,False,False,False,False
17.58,False,False,False,False,False,False
