Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.13,False,False,False,False,False,False
0.24,False,False,False,False,False,False
0.34,False,False,False,False,False,False
0.44,False,False,False,False,False,False
0.54,False,False,False,False,False,False
0.64,False,False,False,False,False,False
0.74,False,False,False,False,False,False
0.84,False,False,False,False,False,False
0.94,False,False,False,False,False,False
1.04,False,False,False,False,False,False
1.14,False,False,False,False,False,False
1.24,False,True,False,False,False,False
1.34,False,True,False,False,False,False
1.44,False,False,False,False,False,False
1.54,False,False,False,False,False,False
1.64,False,False,False,False,False,False
1.74,False,False,False,False,False,False
1.84,False,False,False,False,False,False
1.94,False,False,False,False,False,False
2.04,False,False,False,False,False,False
2.14,False,False,False,False,False,False
2.24,False,False,False,False,False,False
2.34,False,False,False,False,False,False
2.44,False,False,False,False,False,False
2.54,False,False,False,False,False,False
2.64,False,False,False,False,False,False
2.74,False,False,False,False,False,False
2.84,False,False,False,False,False,False
2.94,False,False,False,False,False,False
3.05,False,False,False,False,False,False
3.15,False,False,False,False,False,False
3.25,False,False,False,False,False,False
3.35,False,False,False,False,False,False
3.45,False,False,False,False,False,False
3.55,False,False,False,False,False,False
3.65,False,False,False,False,False,False
3.75,False,False,False,False,False,False
3.85,False,False,False,False,False,False
3.95,False,False,False,False,False,False
4.05,False,False,False,False,False,False
4.15,False,False,False,False,False,False
4.25,False,False,False,False,False,False
4.35,False,False,False,False,False,False
4.45,False,False,False,False,False,False
4.55,False,False,False,False,False,False
4.65,False,False,False,False,False,False
4.75,False,False,False,False,False,False
4.85,False,False,False,False,False,False
4.95,False,False,False,False,False,False
5.05,False,False,False,False,False,False
5.15,False,False,False,False,False,False
5.26,False,False,False,False,False,False
5.36,False,False,False,False,False,False
5.46,False,False,False,False,False,False
5.56,False,False,False,False,False,False
5.66,False,False,False,False,False,False
5.76,False,False,False,False,False,False
5.86,False,False,False,False,False,False
5.96,False,False,False,False,False,False
6.06,False,False,False,False,False,False
6.16,False,False,False,False,False,False
6.26,False,False,False,False,False,False
6.36,False,False,False,False,False,False
6.46,False,False,False,False,False,False
6.56,False,False,False,False,False,False
6.66,False,False,False,False,False,False
6.77,False,False,False,False,False,False
6.87,False,False,False,False,False,False
6.97,False,False,False,False,False,False
7.07,False,False,False,False,False,False
7.17,False,False,False,False,False,False
7.27,False,False,False,False,False,False
7.37,False,False,False,False,False,False
7.47,False,False,False,False,False,False
7.57,False,False,False,False,False,False
7.67,False,False,False,False,False,False
7.77,False,False,False,False,False,False
7.87,False,False,False,False,False,False
7.97,False,False,False,False,False,False
8.07,False,False,False,False,False,False
8.17,False,False,False,False,False,False
8.27,False,False,False,False,False,False
8.37,False,False,False,False,False,False
8.47,False,False,False,False,False,False
8.57,False,False,False,False,False,False
8.67,False,False,False,False,False,False
8.77,False,False,False,False,False,False
8.87,False,False,False,False,False,False
8.97,False,False,False,False,False,False
9.07,False,False,False,False,False,False
9.17,False,False,False,False,False,False
9.27,False,False,False,False,False,False
9.38,False,False,False,False,False,False
9.48,False,False,False,False,False,False
9.58,False,False,False,False,False,False
9.68,False,False,False,False,False,False
9.78,False,False,False,False,False,False
9.88,False,False,False,False,False,False
9.98,False,False,False,False,False,False
10.08,False,False,False,False,False,False
10.18,False,False,False,False,False,False
10.28,False,False,False,False,False,False
10.38,False,False,False,False,False,False
10.48,False,False,False,False,False,False
10.58,False,False,False,False,False,False
10.68,False,False,False,False,False,False
10.78,False,False,False,False,False,False
10.88,False,False,False,False,False,False
10.98,False,False,False,False,False,False
11.09,False,False,False,False,False,False
