Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.09,False,False,False,False,False,False
0.19,False,False,False,False,False,False
0.3,False,False,False,False,False,False
0.4,False,False,False,False,False,False
0.5,False,False,False,False,False,False
0.6,False,False,False,False,False,False
0.71,False,False,False,False,False,False
0.81,False,False,False,False,False,False
0.92,False,False,False,False,False,False
1.03,False,False,False,False,False,False
1.14,False,False,False,False,False,False
1.24,False,False,False,False,False,False
1.34,False,False,False,False,False,False
1.44,False,False,False,False,False,False
1.54,False,False,False,False,False,False
1.64,False,False,False,False,False,False
1.74,False,False,False,False,False,False
1.84,False,False,False,False,False,False
1.94,False,False,False,False,False,False
2.04,False,False,False,False,False,False
2.14,False,False,False,False,False,False
2.24,False,False,False,False,False,False
2.34,False,False,False,False,False,False
2.44,False,False,False,False,False,False
2.54,False,False,False,False,False,False
2.64,False,False,False,False,False,False
2.74,False,False,False,False,False,False
2.84,False,False,False,False,False,False
2.94,False,False,False,False,False,False
3.04,False,False,False,False,False,False
3.14,False,False,False,False,False,False
3.24,False,False,False,False,False,False
3.34,False,False,False,False,False,False
3.44,False,False,False,False,False,False
3.54,False,False,False,False,False,False
3.64,False,False,False,False,False,False
3.74,False,False,False,False,False,False
3.84,False,False,False,False,False,False
3.94,False,False,False,False,False,False
4.04,False,False,False,False,False,False
4.14,False,False,False,False,False,False
4.24,False,False,False,False,False,False
4.34,False,False,False,False,False,False
4.44,False,False,False,False,False,False
4.54,False,False,False,False,False,False
4.64,False,False,False,False,False,False
4.74,False,False,False,False,False,False
4.84,False,False,False,False,False,False
4.94,False,False,False,False,False,False
5.05,False,False,False,False,False,False
5.15,False,False,False,False,False,False
5.25,False,False,False,False,False,False
5.35,False,False,False,False,False,False
5.45,False,False,False,False,False,False
5.55,False,False,False,False,False,False
5.65,True,False,False,False,False,False
5.75,True,False,False,False,False,False
5.85,True,False,False,False,False,False
5.95,True,False,False,False,False,False
6.05,True,False,False,False,False,False
6.15,False,False,False,False,False,False
6.25,False,False,False,False,False,False
6.35,False,False,False,False,False,False
6.45,False,False,False,False,False,False
6.55,False,False,False,False,False,False
6.65,False,False,False,False,False,False
6.75,False,False,False,False,False,False
6.85,False,False,False,False,False,False
6.95,False,False,False,False,False,False
7.05,False,False,False,False,False,False
7.15,False,False,False,False,False,False
7.25,False,False,False,False,False,False
7.35,False,False,False,False,False,False
7.45,False,False,False,False,False,False
7.55,False,False,False,False,False,False
7.65,False,False,False,False,False,False
7.75,False,True,False,False,False,False
7.85,False,True,False,False,False,False
7.95,False,False,False,False,False,False
8.05,False,False,False,False,False,False
8.16,False,False,False,False,False,False
8.26,False,False,False,False,False,False
8.36,False,False,False,False,False,False
8.46,False,False,False,False,False,False
8.57,False,False,False,False,False,False
8.67,False,False,False,False,False,False
8.77,False,False,False,False,False,False
8.87,False,False,False,False,False,False
8.97,False,False,False,False,False,False
9.07,False,False,False,False,False,False
9.17,False,False,False,False,False,False
9.27,False,False,False,False,False,False
9.37,False,False,False,False,False,False
9.47,False,False,False,False,False,False
9.57,False,False,False,False,False,False
9.67,False,False,False,False,False,False
9.77,False,False,False,False,False,False
9.88,False,False,False,False,False,False
9.98,False,False,False,False,False,False
10.08,False,False,False,False,False,False
10.18,False,False,False,False,False,False
10.28,False,False,False,False,False,False
10.38,False,False,False,False,False,False
10.48,False,False,False,False,False,False
10.58,False,False,False,False,False,False
10.68,False,False,False,False,False,False
10.78,False,False,False,False,False,False
10.88,False,False,False,False,False,False
10.98,False,False,False,False,False,False
11.08,False,False,False,False,False,False
11.18,False,False,False,False,False,False
11.28,False,False,False,False,False,False
11.38,False,False,False,False,False,False
11.48,False,False,False,False,False,False
11.58,False,False,False,False,False,False
11.68,False,False,False,False,False,False
11.78,False,False,False,False,False,False
11.88,False,False,False,False,False,False
11.98,False,False,False,False,False,False
12.08,False,False,False,False,False,False
12.18,False,False,False,False,False,False
12.28,False,False,False,False,False,False
12.38,False,False,False,False,False,False
12.48,False,False,False,False,False,False
12.58,False,False,False,False,False,False
12.68,False,False,False,False,False,False
12.78,False,False,False,False,False,False
12.88,False,False,False,False,False,False
12.99,False,False,False,False,False,False
13.09,False,False,False,False,False,False
13.19,False,False,False,False,False,False
13.29,False,False,False,False,False,False
13.39,False,False,False,False,False,False
13.49,False,False,False,False,False,False
13.59,False,False,False,False,False,False
13.69,False,False,False,False,False,False
13.79,False,False,False,False,False,False
13.89,False,False,False,False,False,False
13.99,False,False,False,False,False,False
14.09,False,False,False,False,False,False
14.19,False,False,False,False,False,False
14.29,False,False,False,False,False,False
14.39,False,False,False,False,False,False
14.49,False,False,False,False,False,False
14.59,False,False,False,False,False,False
14.69,False,False,False,False,False,False
14.79,False,False,False,False,False,False
14.89,False,False,False,False,False,False
14.99,False,False,False,False,False,False
15.09,False,False,False,False,False,False
15.19,False,False,False,False,False,False
15.29,False,False,False,False,False,False
15.4,False,False,False,False,False,False
15.5,False,False,False,False,False,False
15.6,False,False,False,False,False,False
15.7,False,False,False,False,False,False
15.8,False,False,False,False,False,False
15.9,False,False,False,False,False,False
16.0,False,False,False,False,False,False
16.1,False,False,False,False,False,False
16.2,False,False,False,False,False,False
16.3,False,False,False,False,False,False
16.4,False,False,False,False,False,False
16.5,False,False,False,False,False,False
16.6,False,False,False,False,False,False
16.7,False,False,False,False,False,False
16.8,False,False,False,False,False,False
16.9,False,False,False,False,False,False
17.0,False,False,False,False,False,False
17.1,False,False,False,False,False,False
17.2,False,False,False,False,False,False
17.3,False,False,False,False,False,False
17.4,False,False,False,False,False,False
17.5,False,False,False,False,False,False
17.6,False,False,False,False,False,False
