Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.15,False,False,False,False,False,False
0.25,False,False,False,False,False,False
0.35,False,False,False,False,False,False
0.45,False,False,False,False,False,False
0.55,False,False,False,False,False,False
0.65,False,False,False,False,False,False
0.75,False,False,False,False,False,False
0.85,False,False,False,False,False,False
0.95,False,False,False,False,False,False
1.06,False,False,False,False,False,False
1.16,False,False,False,False,False,False
1.26,False,False,False,False,False,False
1.36,False,False,False,False,False,False
1.46,False,False,False,False,False,False
1.56,False,False,False,False,False,False
1.66,False,False,False,False,False,False
1.76,False,False,False,False,False,False
1.86,False,False,False,False,False,False
1.96,False,False,False,False,False,False
2.06,False,False,False,False,False,False
2.16,False,False,False,False,False,False
2.27,False,False,False,False,False,False
2.37,False,False,False,False,False,False
2.47,False,False,False,False,False,False
2.57,False,False,False,False,False,False
2.68,False,False,False,False,False,False
2.78,False,False,False,False,False,False
2.88,False,False,False,False,False,False
2.98,False,False,False,False,False,False
3.08,False,False,False,False,False,False
3.18,False,False,False,False,False,False
3.28,False,False,False,False,False,False
3.38,False,False,False,False,False,False
3.48,False,False,False,False,False,False
3.58,False,False,False,False,False,False
3.68,False,False,False,False,False,False
3.78,False,False,False,False,False,False
3.88,False,False,False,False,False,False
3.98,False,False,False,False,False,False
4.08,False,False,False,False,False,False
4.18,False,False,False,False,False,False
4.28,False,False,False,False,False,False
4.38,False,False,False,False,False,False
4.48,False,False,False,False,False,False
4.58,False,False,False,False,False,False
4.69,False,False,False,False,False,False
4.79,False,False,False,False,False,False
4.89,False,False,False,False,False,False
4.99,False,False,False,False,False,False
5.09,False,False,False,False,False,False
5.19,False,False,False,False,False,False
5.29,False,False,False,False,False,False
5.39,False,False,False,False,False,False
5.49,False,False,False,False,False,False
5.59,False,False,False,False,False,False
5.69,False,False,False,False,False,False
5.79,False,False,False,False,False,False
5.89,False,False,False,False,False,False
5.99,False,False,False,False,False,False
6.09,False,False,False,False,False,False
6.19,False,False,False,False,False,False
6.29,False,False,False,False,False,False
6.39,False,False,False,False,False,False
6.49,False,False,False,False,False,False
6.6,False,False,False,False,False,False
6.7,False,False,False,False,False,False
6.8,False,False,False,False,False,False
6.9,False,False,False,False,False,False
7.0,False,False,False,False,False,False
7.1,False,False,False,False,False,False
7.2,True,False,False,False,False,False
7.3,True,False,False,False,False,False
7.4,True,False,False,False,False,False
7.5,True,False,False,False,False,False
7.6,True,False,False,False,False,False
7.7,True,False,False,False,False,False
7.8,True,False,False,False,False,False
7.9,True,False,False,False,False,False
8.0,True,False,False,False,False,False
8.1,True,False,False,False,False,False
8.2,True,False,False,False,False,False
8.3,True,False,False,False,False,False
8.4,True,False,False,False,False,False
8.5,True,False,False,False,False,False
8.6,True,False,False,False,False,False
8.7,True,False,False,False,False,False
8.8,True,False,False,False,False,False
8.9,True,False,False,False,False,False
9.0,True,False,False,False,False,False
9.1,True,False,False,False,False,False
9.21,True,False,False,False,False,False
9.31,True,False,False,False,False,False
9.41,True,False,False,False,False,False
9.51,True,False,False,False,False,False
9.61,True,False,False,False,False,False
9.71,True,False,False,False,False,False
9.81,True,False,False,False,False,False
9.91,True,False,False,False,False,False
10.01,True,False,False,False,False,False
10.11,True,False,False,False,False,False
10.21,True,False,False,False,False,False
10.31,False,False,False,False,False,False
10.41,False,False,False,False,False,False
10.51,False,False,False,False,False,False
10.61,False,False,False,False,False,False
10.71,False,False,False,False,False,False
10.81,False,False,False,False,False,False
10.91,False,False,False,False,False,False
11.01,False,False,False,False,False,False
11.11,False,False,False,False,False,False
11.21,False,False,False,False,False,False
11.31,False,False,False,False,False,False
11.41,False,False,False,False,False,False
11.51,False,False,False,False,False,False
11.61,False,False,False,False,False,False
11.71,False,False,False,False,False,False
11.81,False,False,False,False,False,False
11.91,False,False,False,False,False,False
12.02,False,False,False,False,False,False
12.12,False,False,False,False,False,False
12.22,False,False,False,False,False,False
12.32,False,False,False,False,False,False
12.42,False,False,False,False,False,False
12.52,False,False,False,False,False,False
12.62,False,False,False,False,False,False
12.72,False,False,False,False,False,False
12.82,False,False,False,False,False,False
12.92,False,False,False,False,False,False
13.02,False,False,False,False,False,False
13.12,False,False,False,False,False,False
13.22,False,False,False,False,False,False
13.32,False,False,False,False,False,False
13.42,False,False,False,False,False,False
13.52,False,False,False,False,False,False
13.62,False,True,False,False,False,False
13.72,False,True,False,False,False,False
13.82,False,False,False,False,False,False
13.92,False,False,False,False,False,False
14.02,False,False,False,False,False,False
14.12,False,False,False,False,False,False
14.22,False,False,False,False,False,False
14.33,False,False,False,False,False,False
14.43,False,False,False,False,False,False
14.53,False,False,False,False,False,False
14.63,False,False,False,False,False,False
14.73,False,False,False,False,False,False
14.83,False,False,False,False,False,False
14.93,False,False,False,False,False,False
15.03,False,False,False,False,False,False
15.13,False,False,False,False,False,False
15.23,False,False,False,False,False,False
15.33,False,False,False,False,False,False
15.43,False,False,False,False,False,False
15.53,False,False,False,False,False,False
15.63,False,False,False,False,False,False
15.73,False,False,False,False,False,False
15.83,False,False,False,False,False,False
15.93,False,False,False,False,False,False
16.03,False,False,False,False,False,False
16.13,False,False,False,False,False,False
16.23,False,False,False,False,False,False
16.33,False,False,False,False,False,False
16.43,False,False,False,False,False,False
16.53,False,False,False,False,False,False
16.63,False,False,False,False,False,False
16.73,False,False,False,False,False,False
16.83,False,False,False,False,False,False
16.93,False,False,False,False,False,False
17.04,False,False,False,False,False,False
17.14,False,False,False,False,False,False
17.24,False,False,False,False,False,False
17.34,False,False,False,False,False,False
17.44,False,False,False,False,False,False
17.54,False,False,False,False,False,False
17.64,False,False,False,False,False,False
17.74,False,False,False,False,False,False
17.84,False,False,False,False,False,False
17.94,False,False,False,False,False,False
18.04,False,False,False,False,False,False
18.14,False,False,False,False,False,False
18.24,False,False,False,False,False,False
