Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.03,True,False,False,False,False,False
0.13,True,False,False,False,False,False
0.23,True,False,False,False,False,False
0.33,True,False,False,False,False,False
0.43,True,False,False,False,False,False
0.53,True,False,False,False,False,False
0.63,True,False,False,False,False,False
0.73,True,False,False,False,False,False
0.83,False,False,False,False,False,False
0.93,False,False,False,False,False,False
1.03,False,False,False,False,False,False
1.13,False,False,False,False,False,False
1.23,False,False,False,False,False,False
1.33,False,False,False,False,False,False
1.43,False,False,False,False,False,False
1.53,False,False,False,False,False,False
1.63,False,False,False,False,False,False
1.73,False,False,False,False,False,False
1.83,False,False,False,False,False,False
1.93,False,False,False,False,False,False
2.03,False,False,False,False,False,False
2.13,False,False,False,False,False,False
2.23,False,False,False,False,False,False
2.33,False,False,False,False,False,False
2.43,False,False,False,False,False,False
2.53,False,False,False,False,False,False
2.63,False,False,False,False,False,False
2.73,False,False,False,False,False,False
2.83,False,False,False,False,False,False
2.93,False,False,False,False,False,False
3.03,False,False,False,False,False,False
3.13,False,False,False,False,False,False
3.23,False,False,False,False,False,False
3.33,False,False,False,False,False,False
3.43,False,False,False,False,False,False
3.53,False,False,False,False,False,False
3.63,False,False,False,False,False,False
3.74,False,False,False,False,False,False
3.84,False,False,False,False,False,False
3.94,False,False,False,False,False,False
4.04,False,False,False,False,False,False
4.14,False,False,False,False,False,False
4.24,False,False,False,False,False,False
4.34,False,False,False,False,False,False
4.44,False,False,False,False,False,False
4.54,False,False,False,False,False,False
4.64,False,False,False,False,False,False
4.74,False,False,False,False,False,False
4.84,False,False,False,False,False,False
4.94,False,False,False,False,False,False
5.04,False,False,False,False,False,False
5.14,False,False,False,False,False,False
5.24,False,False,False,False,False,False
5.34,False,False,False,False,False,False
5.44,False,False,False,False,False,False
5.54,False,False,False,False,False,False
5.64,False,False,False,False,False,False
5.74,False,False,False,False,False,False
5.84,False,False,False,False,False,False
5.94,False,False,False,False,False,False
6.04,False,False,False,False,False,False
6.14,False,False,False,False,False,False
6.24,False,False,False,False,False,False
6.34,False,False,False,False,False,False
6.44,False,False,False,False,False,False
6.54,False,False,False,False,False,False
6.64,False,False,False,False,False,False
6.74,False,False,False,False,False,False
6.84,False,False,False,False,False,False
6.94,False,False,False,False,False,False
7.04,False,False,False,False,False,False
7.14,False,False,False,False,False,False
7.24,False,False,False,False,False,False
7.34,False,False,False,False,False,False
7.44,False,False,False,False,False,False
7.54,False,False,False,False,False,False
7.64,False,False,False,False,False,False
7.74,False,False,False,False,False,False
7.84,False,False,False,False,False,False
7.95,False,False,False,False,False,False
8.05,False,False,False,False,False,False
8.15,False,False,False,False,False,False
8.25,False,False,False,False,False,False
8.35,False,False,False,False,False,False
8.45,False,False,False,False,False,False
8.55,False,False,False,False,False,False
8.65,False,False,False,False,False,False
8.75,False,False,False,False,False,False
8.85,False,False,False,False,False,False
8.95,False,False,False,False,False,False
9.05,False,False,False,False,False,False
9.15,False,False,False,False,False,False
9.25,False,False,False,False,False,False
9.35,False,False,False,False,False,False
9.45,False,False,False,False,False,False
9.55,False,False,False,False,False,False
9.65,False,False,False,False,False,False
9.75,False,False,False,False,False,False
9.85,False,False,False,False,False,False
9.95,False,False,False,False,False,False
10.05,False,False,False,False,False,False
10.15,False,False,False,False,False,False
10.25,False,False,False,False,False,False
10.35,False,False,False,False,False,False
10.45,False,False,False,False,False,False
10.56,False,False,False,False,False,False
10.66,False,False,False,False,False,False
10.76,False,False,False,False,False,False
10.86,False,False,False,False,False,False
10.96,False,False,False,False,False,False
11.06,False,False,False,False,False,False
11.16,False,False,False,False,False,False
11.26,False,False,False,False,False,False
11.36,False,False,False,False,False,False
11.46,False,False,False,False,False,False
11.56,False,False,False,False,False,False
11.66,False,False,False,False,False,False
11.76,False,False,False,False,False,False
11.86,False,False,False,False,False,False
11.96,False,False,False,False,False,False
12.06,False,False,False,False,False,False
12.16,False,False,False,False,False,False
12.26,False,False,False,False,False,False
12.36,False,False,False,False,False,False
12.46,False,False,False,False,False,False
12.56,False,False,False,False,False,False
12.66,False,False,False,False,False,False
12.76,False,False,False,False,False,False
12.86,False,False,False,False,False,False
12.97,False,False,False,False,False,False
13.07,False,False,False,False,False,False
13.17,False,False,False,False,False,False
13.27,False,False,False,False,False,False
13.37,False,False,False,False,False,False
13.47,False,False,False,False,False,False
13.57,False,False,False,False,False,False
13.67,False,False,False,False,False,False
13.77,False,False,False,False,False,False
13.87,False,False,False,False,False,False
13.97,False,False,False,False,False,False
14.07,False,False,False,False,False,False
14.17,False,False,False,False,False,False
14.27,False,False,False,False,False,False
14.37,False,False,False,False,False,False
14.47,False,False,False,False,False,False
14.57,False,False,False,False,False,False
14.67,False,False,False,False,False,False
14.77,False,False,False,False,False,False
14.87,False,True,False,False,False,False
14.98,False,True,False,False,False,False
15.08,False,True,False,False,False,False
15.18,False,True,False,False,False,False
15.28,False,True,False,False,False,False
15.38,False,True,False,False,False,False
15.48,False,True,False,False,False,False
15.58,False,True,False,False,False,False
15.68,False,True,False,False,False,False
15.78,False,True,False,False,False,False
15.88,False,True,False,False,False,False
15.98,False,True,False,False,False,False
16.08,False,True,False,False,False,False
16.18,False,True,False,False,False,False
16.28,False,False,False,False,False,False
