Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.03,False,False,False,False,False,False
0.13,False,False,False,False,False,False
0.23,False,False,False,False,False,False
0.33,False,False,False,False,False,False
0.43,False,False,False,False,False,False
0.53,False,False,False,False,False,False
0.63,False,False,False,False,False,False
0.73,False,False,False,False,False,False
0.83,False,False,False,False,False,False
0.93,False,False,False,False,False,False
1.03,False,False,False,False,False,False
1.13,False,False,False,False,False,False
1.23,False,False,False,False,False,False
1.33,False,False,False,False,False,False
1.43,False,False,False,False,False,False
1.53,False,False,False,False,False,False
1.63,False,False,False,False,False,False
1.73,False,False,False,False,False,False
1.83,False,False,False,False,False,False
1.93,False,False,False,False,False,False
2.03,False,False,False,False,False,False
2.13,False,False,False,False,False,False
2.23,False,False,False,False,False,False
2.33,False,False,False,False,False,False
2.43,False,False,False,False,False,False
2.53,False,False,False,False,False,False
2.63,False,False,False,False,False,False
2.73,False,False,False,False,False,False
2.83,False,False,False,False,False,False
2.93,False,False,False,False,False,False
3.03,False,False,False,False,False,False
3.13,False,False,False,False,False,False
3.23,False,False,False,False,False,False
3.34,False,False,False,False,False,False
3.44,False,False,False,False,False,False
3.54,False,False,False,False,False,False
3.64,False,False,False,False,False,False
3.74,False,False,False,False,False,False
3.84,False,False,False,False,False,False
3.94,False,False,False,False,False,False
4.04,False,False,False,False,False,False
4.14,False,False,False,False,False,False
4.24,False,False,False,False,False,False
4.34,False,False,False,False,False,False
4.44,False,False,False,False,False,False
4.54,False,False,False,False,False,False
4.64,False,False,False,False,False,False
4.74,False,False,False,False,False,False
4.84,False,False,False,False,False,False
4.94,False,False,False,False,False,False
5.04,False,False,False,False,False,False
5.14,False,False,False,False,False,False
5.24,False,False,False,False,False,False
5.34,False,False,False,False,False,False
5.44,False,False,False,False,False,False
5.54,False,False,False,False,False,False
5.64,False,False,False,False,False,False
5.74,False,False,False,False,False,False
5.84,False,False,False,False,False,False
5.94,False,False,False,False,False,False
6.04,False,False,False,False,False,False
6.14,False,False,False,False,False,False
6.24,False,False,False,False,False,False
6.34,False,False,False,False,False,False
6.44,False,False,False,False,False,False
6.54,False,False,False,False,False,False
6.64,False,False,False,False,False,False
6.74,False,False,False,False,False,False
6.84,False,False,False,False,False,False
6.94,False,False,False,False,False,False
7.04,False,False,False,False,False,False
7.14,False,False,False,False,False,False
7.24,False,False,False,False,False,False
7.34,False,False,False,False,False,False
7.45,False,False,False,False,False,False
7.55,False,False,False,False,False,False
7.65,False,False,False,False,False,False
7.75,False,False,False,False,False,False
7.85,False,False,False,False,False,False
7.95,False,False,False,False,False,False
8.05,False,False,False,False,False,False
8.15,False,False,False,False,False,False
