Time,Poke1,Poke2,Line1,Line2
3.466,False,True,False,False
3.476,False,True,False,False
3.486,False,True,False,False
3.496,False,True,False,False
3.506,False,True,False,False
3.517,False,True,False,False
3.527,False,True,False,False
3.537,False,True,False,False
3.547,False,True,False,False
3.557,False,True,False,False
3.567,False,True,False,False
3.577,False,True,False,False
3.587,False,True,False,False
3.597,False,True,False,False
3.608,False,True,False,False
3.618,False,True,False,False
3.628,False,True,False,False
3.638,False,True,False,False
3.648,False,True,False,False
3.658,False,True,False,False
3.668,False,True,False,False
3.679,False,True,False,False
3.689,False,True,False,False
3.699,False,True,False,False
3.709,False,True,False,False
3.719,False,True,False,False
3.729,False,True,False,False
3.739,False,True,False,False
3.749,False,True,False,False
3.76,False,True,False,False
3.77,False,True,False,False
3.78,False,True,False,False
3.79,False,True,False,False
3.8,False,True,False,False
3.81,False,True,False,False
3.82,False,True,False,False
3.83,False,True,False,False
3.84,False,True,False,False
3.851,False,True,False,False
3.861,False,True,False,False
3.871,False,True,False,False
3.881,False,True,False,False
3.891,False,True,False,False
3.901,False,True,False,False
3.911,False,True,False,False
3.921,False,True,False,False
3.932,False,True,False,False
3.942,False,True,False,False
3.952,False,True,False,False
3.962,False,True,False,False
3.972,False,True,False,False
3.982,False,True,False,False
3.992,False,True,False,False
4.002,False,True,False,False
4.013,False,True,False,False
4.023,False,True,False,False
4.033,False,True,False,False
4.043,False,True,False,False
4.053,False,True,False,False
4.063,False,True,False,False
4.073,False,True,False,False
4.083,False,True,False,False
4.094,False,True,False,False
4.104,False,True,False,False
4.114,False,True,False,False
4.124,False,True,False,False
4.134,False,True,False,False
4.144,False,True,False,False
4.154,False,True,False,False
4.164,False,True,False,False
4.174,False,True,False,False
4.185,False,True,False,False
4.195,False,True,False,False
4.205,False,True,False,False
4.215,False,True,False,False
4.225,False,True,False,False
4.235,False,True,False,False
4.245,False,True,False,False
4.256,False,True,False,False
4.266,False,True,False,False
4.276,False,True,False,False
4.286,False,True,False,False
4.296,False,True,False,False
4.306,False,True,False,False
4.316,False,True,False,False
4.326,False,True,False,False
4.337,False,True,False,False
4.347,False,True,False,False
4.357,False,True,False,False
4.367,False,True,False,False
4.377,False,True,False,False
4.387,False,True,False,False
4.397,False,True,False,False
4.407,False,True,False,False
4.417,False,True,False,False
4.428,False,True,False,False
4.438,False,True,False,False
4.448,False,True,False,False
4.458,False,True,False,False
4.468,False,True,False,False
4.478,False,True,False,False
4.488,False,True,False,False
4.498,False,True,False,False
4.509,False,True,False,False
4.519,False,True,False,False
4.529,False,True,False,False
4.539,False,True,False,False
4.549,False,True,False,False
4.559,False,True,False,False
4.569,False,True,False,False
4.579,False,True,False,False
4.589,False,True,False,False
4.6,False,True,False,False
4.61,False,True,False,False
4.62,False,True,False,False
4.63,False,True,False,False
4.64,False,True,False,False
4.65,False,True,False,False
4.66,False,True,False,False
4.67,False,True,False,False
4.681,False,True,False,False
4.691,False,True,False,False
4.701,False,True,False,False
4.711,False,True,False,False
4.721,False,True,False,False
4.731,False,True,False,False
4.741,False,True,False,False
4.751,False,True,False,False
4.761,False,True,False,False
4.772,False,True,False,False
4.782,False,True,False,False
4.792,False,True,False,False
4.802,False,True,False,False
4.812,False,True,False,False
4.822,False,True,False,False
4.833,False,True,False,False
4.843,False,True,False,False
4.853,False,True,False,False
4.863,False,True,False,False
4.873,False,True,False,False
4.883,False,True,False,False
4.893,False,True,False,False
4.903,False,True,False,False
4.914,False,True,False,False
4.924,False,True,False,False
4.934,False,True,False,False
4.944,False,True,False,False
4.954,False,True,False,False
4.964,False,True,False,False
4.974,False,True,False,False
4.984,False,True,False,False
4.995,False,True,False,False
5.005,False,True,False,False
5.015,False,True,False,False
5.025,False,True,False,False
5.035,False,True,False,False
5.045,False,True,False,False
5.055,False,True,False,False
5.065,False,True,False,False
5.076,False,True,False,False
5.086,False,True,False,False
5.096,False,True,False,False
5.106,False,True,False,False
5.116,False,True,False,False
5.126,False,True,False,False
5.136,False,True,False,False
5.146,False,True,False,False
5.156,False,True,False,False
5.167,False,True,False,False
5.177,False,True,False,False
5.187,False,True,False,False
5.197,False,True,False,False
5.207,False,True,False,False
5.217,False,True,False,False
5.227,False,True,False,False
5.237,False,True,False,False
5.247,False,True,False,False
5.258,False,True,False,False
5.268,False,True,False,False
5.278,False,True,False,False
5.288,False,True,False,False
5.298,False,True,False,False
5.308,False,True,False,False
5.318,False,True,False,False
5.328,False,True,False,False
5.339,False,True,False,False
5.349,False,True,False,False
5.359,False,True,False,False
5.369,False,True,False,False
5.379,False,True,False,False
5.389,False,True,False,False
5.399,False,True,False,False
5.409,False,True,False,False
5.42,False,True,False,False
5.43,False,True,False,False
5.44,False,True,False,False
5.45,False,True,False,False
5.46,False,True,False,False
5.47,False,True,False,False
5.48,False,True,False,False
5.49,False,True,False,False
5.501,False,True,False,False
5.511,False,True,False,False
5.521,False,True,False,False
5.531,False,True,False,False
5.541,False,True,False,False
5.551,False,True,False,False
5.561,False,True,False,False
5.571,False,True,False,False
5.581,False,True,False,False
5.592,False,True,False,False
5.602,False,True,False,False
5.612,False,True,False,False
5.622,False,True,False,False
5.632,False,True,False,False
5.642,False,True,False,False
5.652,False,True,False,False
5.662,False,True,False,False
5.673,False,True,False,False
5.683,False,True,False,False
5.693,False,True,False,False
5.703,False,True,False,False
5.713,False,True,False,False
5.723,False,True,False,False
5.733,False,True,False,False
5.743,False,True,False,False
5.754,False,True,False,False
5.764,False,True,False,False
5.774,False,True,False,False
5.784,False,False,False,False
5.794,False,False,False,False
5.804,False,False,False,False
5.814,False,False,False,False
5.824,False,False,False,False
5.835,False,False,False,False
5.845,False,False,False,False
5.855,False,False,False,False
5.865,False,False,False,False
5.875,False,False,False,False
5.885,False,False,False,False
5.895,False,False,False,False
5.905,False,False,False,False
5.915,False,False,False,False
5.926,False,False,False,False
5.936,False,False,False,False
5.946,False,False,False,False
5.956,False,False,False,False
5.966,False,False,False,False
5.976,False,False,False,False
5.986,False,False,False,False
5.996,False,False,False,False
6.006,False,False,False,False
6.017,False,False,False,False
6.027,False,False,False,False
6.037,False,False,False,False
6.047,False,False,False,False
6.057,False,False,False,False
6.067,False,False,False,False
6.077,False,False,False,False
6.087,False,False,False,False
6.098,False,False,False,False
6.108,False,False,False,False
6.118,False,False,False,False
6.128,False,False,False,False
6.138,False,False,False,False
6.148,False,False,False,False
6.158,False,False,False,False
6.168,False,False,False,False
6.179,False,False,False,False
6.189,False,False,False,False
6.199,False,False,False,False
6.209,False,False,False,False
6.219,False,False,False,False
6.229,False,False,False,False
6.239,False,False,False,False
6.249,False,False,False,False
6.26,False,False,False,False
6.27,False,False,False,False
6.28,False,False,False,False
6.29,False,False,False,False
6.3,False,False,False,False
6.31,False,False,False,False
6.32,False,False,False,False
6.33,False,False,False,False
6.34,False,False,False,False
6.351,False,False,False,False
6.361,False,False,False,False
6.371,False,False,False,False
6.381,False,False,False,False
6.391,False,False,False,False
6.401,False,False,False,False
6.411,False,False,False,False
6.421,False,False,False,False
6.432,False,False,False,False
6.442,False,False,False,False
6.452,False,False,False,False
6.462,False,False,False,False
6.472,False,False,False,False
6.482,False,False,False,False
6.492,False,False,False,False
6.502,False,False,False,False
6.512,False,False,False,False
6.523,False,False,False,False
6.533,False,False,False,False
6.543,False,False,False,False
6.553,False,False,False,False
6.563,False,False,False,False
6.573,False,False,False,False
6.583,False,False,False,False
6.593,False,False,False,False
6.604,False,False,False,False
6.614,False,False,False,False
6.624,False,False,False,False
6.634,False,False,False,False
6.644,False,False,False,False
6.654,False,False,False,False
6.664,False,False,False,False
6.674,False,False,False,False
6.685,False,False,False,False
6.695,False,False,False,False
6.705,False,False,False,False
6.715,False,False,False,False
6.725,False,False,False,False
6.735,False,False,False,False
6.745,False,False,False,False
6.755,False,False,False,False
6.766,False,False,False,False
6.776,False,False,False,False
6.786,False,False,False,False
6.796,False,False,False,False
6.806,False,False,False,False
6.816,False,False,False,False
6.826,False,False,False,False
6.836,False,False,False,False
6.846,False,False,False,False
6.857,False,False,False,False
6.867,False,False,False,False
6.877,False,False,False,False
6.887,False,False,False,False
6.897,False,False,False,False
6.907,False,False,False,False
6.917,False,False,False,False
6.927,False,False,False,False
6.938,False,False,False,False
6.948,False,False,False,False
6.958,False,False,False,False
6.968,False,False,False,False
6.978,False,False,False,False
6.988,False,False,False,False
6.998,False,False,False,False
7.008,False,False,False,False
7.018,False,False,False,False
7.029,False,False,False,False
7.039,False,False,False,False
7.049,False,False,False,False
7.059,False,False,False,False
7.069,False,False,False,False
7.079,False,False,False,False
7.089,False,False,False,False
7.099,False,False,False,False
7.109,False,False,False,False
7.12,False,False,False,False
7.13,False,False,False,False
7.14,False,False,False,False
7.15,False,False,False,False
7.16,False,False,False,False
7.17,False,False,False,False
7.18,False,False,False,False
7.191,False,False,False,False
7.201,False,False,False,False
7.211,False,False,False,False
7.221,False,False,False,False
7.231,False,False,False,False
7.241,False,False,False,False
7.251,False,False,False,False
7.261,False,False,False,False
7.272,False,False,False,False
7.282,False,False,False,False
7.292,False,False,False,False
7.302,False,False,False,False
7.312,False,False,False,False
7.322,False,False,False,False
7.332,False,False,False,False
7.342,False,False,False,False
7.352,False,False,False,False
7.363,False,False,False,False
7.373,False,False,False,False
7.383,False,False,False,False
7.393,False,False,False,False
7.403,False,False,False,False
7.413,False,False,False,False
7.423,False,False,False,False
7.433,False,False,False,False
7.444,False,False,False,False
7.454,False,False,False,False
7.464,False,False,False,False
7.474,False,False,False,False
7.484,False,False,False,False
7.494,False,False,False,False
7.504,False,False,False,False
7.514,False,False,False,False
7.524,False,False,False,False
7.535,False,False,False,False
7.545,False,False,False,False
7.555,False,False,False,False
7.565,False,False,False,False
7.575,False,False,False,False
7.585,False,False,False,False
7.595,False,False,False,False
7.605,False,False,False,False
7.616,False,False,False,False
7.626,False,False,False,False
7.636,False,False,False,False
7.646,False,False,False,False
7.656,False,False,False,False
7.666,False,False,False,False
7.676,False,False,False,False
7.686,False,False,False,False
7.696,False,False,False,False
7.707,False,False,False,False
7.717,False,False,False,False
7.727,False,False,False,False
7.737,False,False,False,False
7.747,False,False,False,False
7.757,False,False,False,False
7.767,False,False,False,False
7.777,False,False,False,False
7.787,False,False,False,False
7.798,False,False,False,False
7.808,False,False,False,False
7.818,False,False,False,False
7.828,False,False,False,False
7.838,False,False,False,False
7.848,False,False,False,False
7.858,False,False,False,False
7.869,False,False,False,False
7.879,False,False,False,False
7.889,False,False,False,False
7.899,False,False,False,False
7.909,False,False,False,False
7.919,False,False,False,False
7.929,False,False,False,False
7.939,False,False,False,False
7.949,False,False,False,False
7.96,False,False,False,False
7.97,False,False,False,False
7.98,False,False,False,False
7.99,False,False,False,False
8.0,False,False,False,False
8.01,True,False,False,False
8.02,True,False,True,False
8.031,True,False,True,False
8.041,True,False,True,False
8.051,True,False,False,False
8.061,True,False,False,False
8.072,True,False,False,False
8.082,True,False,False,False
8.093,True,False,False,False
8.103,True,False,False,False
8.113,True,False,False,False
8.123,True,False,False,False
8.133,True,False,False,False
8.144,True,False,False,False
8.154,True,False,False,False
8.164,True,False,False,False
8.175,True,False,False,False
8.185,True,False,False,False
8.195,True,False,False,False
8.205,False,False,False,False
8.215,False,False,False,False
8.226,False,False,False,False
8.236,False,False,False,False
8.246,False,False,False,False
8.256,False,False,False,False
8.267,False,False,False,False
8.277,False,False,False,False
8.287,False,False,False,False
8.297,False,False,False,False
8.307,False,False,False,False
8.317,False,False,False,False
8.327,True,False,False,False
8.337,True,False,False,False
8.347,True,False,False,False
8.358,True,False,False,False
8.368,True,False,False,False
8.378,True,False,False,False
8.388,True,False,False,False
8.398,False,False,False,False
8.408,False,False,False,False
8.418,False,False,False,False
8.428,False,False,False,False
8.439,False,False,False,False
8.449,True,False,False,False
8.459,True,False,False,False
8.469,True,False,False,False
8.479,True,False,False,False
8.489,True,False,False,False
8.499,True,False,False,False
8.509,True,False,False,False
8.519,True,False,False,False
8.53,False,False,False,False
8.54,False,False,False,False
8.55,False,False,False,False
8.56,False,False,False,False
8.57,True,False,False,False
8.58,True,False,False,False
8.59,True,False,False,False
8.6,True,False,False,False
8.611,True,False,False,False
8.621,True,False,False,False
8.631,True,False,False,False
8.641,True,False,False,False
8.651,True,False,False,False
8.661,True,False,False,False
8.671,True,False,False,False
8.681,True,False,False,False
8.691,True,False,False,False
8.702,True,False,False,False
8.712,True,False,False,False
8.722,True,False,False,False
8.732,True,False,False,False
8.742,True,False,False,False
8.752,True,False,False,False
8.762,True,False,False,False
8.773,True,False,False,False
8.783,True,False,False,False
8.793,True,False,False,False
8.803,True,False,False,False
8.813,True,False,False,False
8.823,True,False,False,False
8.833,True,False,False,False
8.843,True,False,False,False
8.854,True,False,False,False
8.864,True,False,False,False
8.874,True,False,False,False
8.884,True,False,False,False
8.894,True,False,False,False
8.904,True,False,False,False
8.914,True,False,False,False
8.924,True,False,False,False
8.934,True,False,False,False
8.945,True,False,False,False
8.955,True,False,False,False
8.965,True,False,False,False
8.975,True,False,False,False
8.985,True,False,False,False
8.995,True,False,False,False
9.005,True,False,False,False
9.015,True,False,False,False
9.025,True,False,False,False
9.036,True,False,False,False
9.046,True,False,False,False
9.056,True,False,False,False
9.066,True,False,False,False
9.076,True,False,False,False
9.086,True,False,False,False
9.096,True,False,False,False
9.106,True,False,False,False
9.117,True,False,False,False
9.127,True,False,False,False
9.137,True,False,False,False
9.147,True,False,False,False
9.157,True,False,False,False
9.167,True,False,False,False
9.177,True,False,False,False
9.188,True,False,False,False
9.198,True,False,False,False
9.208,True,False,False,False
9.218,True,False,False,False
9.228,True,False,False,False
9.238,True,False,False,False
9.248,True,False,False,False
9.258,True,False,False,False
9.268,True,False,False,False
9.279,True,False,False,False
9.289,True,False,False,False
9.299,True,False,False,False
9.309,True,False,False,False
9.319,True,False,False,False
9.329,True,False,False,False
9.339,True,False,False,False
9.349,True,False,False,False
9.359,True,False,False,False
9.37,True,False,False,False
9.38,True,False,False,False
9.39,True,False,False,False
9.4,True,False,False,False
9.41,True,False,False,False
9.42,True,False,False,False
9.43,True,False,False,False
9.44,True,False,False,False
9.45,True,False,False,False
9.461,True,False,False,False
9.471,True,False,False,False
9.481,True,False,False,False
9.491,True,False,False,False
9.501,True,False,False,False
9.511,True,False,False,False
9.521,True,False,False,False
9.531,True,False,False,False
9.542,True,False,False,False
9.552,True,False,False,False
9.562,True,False,False,False
9.572,True,False,False,False
9.582,True,False,False,False
9.592,True,False,False,False
9.602,True,False,False,False
9.612,True,False,False,False
9.622,True,False,False,False
9.633,True,False,False,False
9.643,True,False,False,False
9.653,True,False,False,False
9.663,True,False,False,False
9.673,True,False,False,False
9.683,True,False,False,False
9.693,True,False,False,False
9.703,True,False,False,False
9.714,True,False,False,False
9.724,True,False,False,False
9.734,True,False,False,False
9.744,True,False,False,False
9.754,True,False,False,False
9.764,True,False,False,False
9.774,True,False,False,False
9.784,True,False,False,False
9.794,True,False,False,False
9.805,True,False,False,False
9.815,True,False,False,False
9.825,True,False,False,False
9.835,True,False,False,False
9.845,True,False,False,False
9.855,True,False,False,False
9.865,True,False,False,False
9.875,True,False,False,False
9.886,True,False,False,False
9.896,True,False,False,False
9.906,True,False,False,False
9.916,True,False,False,False
9.926,True,False,False,False
9.936,True,False,False,False
9.946,True,False,False,False
9.956,True,False,False,False
9.966,True,False,False,False
9.977,True,False,False,False
9.987,True,False,False,False
9.997,True,False,False,False
10.007,True,False,False,False
10.017,True,False,False,False
10.027,True,False,False,False
10.037,True,False,False,False
10.047,True,False,False,False
10.057,True,False,False,False
10.068,True,False,False,False
10.078,True,False,False,False
10.088,True,False,False,False
10.098,True,False,False,False
10.108,True,False,False,False
10.118,True,False,False,False
10.128,True,False,False,False
10.138,True,False,False,False
10.149,True,False,False,False
10.159,True,False,False,False
10.169,True,False,False,False
10.179,True,False,False,False
10.189,True,False,False,False
10.199,True,False,False,False
10.209,True,False,False,False
10.219,True,False,False,False
10.229,True,False,False,False
10.24,True,False,False,False
10.25,True,False,False,False
10.26,True,False,False,False
10.27,True,False,False,False
10.28,True,False,False,False
10.29,True,False,False,False
10.3,True,False,False,False
10.31,True,False,False,False
10.321,True,False,False,False
10.331,True,False,False,False
10.341,True,False,False,False
10.351,True,False,False,False
10.361,True,False,False,False
10.371,True,False,False,False
10.381,True,False,False,False
10.391,True,False,False,False
10.401,True,False,False,False
10.412,True,False,False,False
10.422,True,False,False,False
10.432,True,False,False,False
10.442,True,False,False,False
10.452,True,False,False,False
10.462,True,False,False,False
10.472,True,False,False,False
10.482,True,False,False,False
10.493,True,False,False,False
10.503,True,False,False,False
10.513,True,False,False,False
10.523,True,False,False,False
10.533,True,False,False,False
10.543,True,False,False,False
10.553,True,False,False,False
10.563,True,False,False,False
10.573,True,False,False,False
10.584,True,False,False,False
10.594,True,False,False,False
10.604,True,False,False,False
10.614,True,False,False,False
10.624,True,False,False,False
10.634,True,False,False,False
10.644,True,False,False,False
10.654,True,False,False,False
10.664,True,False,False,False
10.675,True,False,False,False
10.685,True,False,False,False
10.695,True,False,False,False
10.705,True,False,False,False
10.715,True,False,False,False
10.725,True,False,False,False
10.735,True,False,False,False
10.745,True,False,False,False
10.756,True,False,False,False
10.766,True,False,False,False
10.776,True,False,False,False
10.786,True,False,False,False
10.796,True,False,False,False
10.806,True,False,False,False
10.816,True,False,False,False
10.826,True,False,False,False
10.836,True,False,False,False
10.847,True,False,False,False
10.857,True,False,False,False
10.867,True,False,False,False
10.877,True,False,False,False
10.887,True,False,False,False
10.897,True,False,False,False
10.907,True,False,False,False
10.917,True,False,False,False
10.928,True,False,False,False
10.938,True,False,False,False
10.948,True,False,False,False
10.958,True,False,False,False
10.968,True,False,False,False
10.978,True,False,False,False
10.988,True,False,False,False
10.998,True,False,False,False
11.008,True,False,False,False
11.019,True,False,False,False
11.029,True,False,False,False
11.039,True,False,False,False
11.049,True,False,False,False
11.059,True,False,False,False
11.069,True,False,False,False
11.079,True,False,False,False
11.089,True,False,False,False
11.099,True,False,False,False
11.11,True,False,False,False
11.12,True,False,False,False
11.13,True,False,False,False
11.14,True,False,False,False
11.15,True,False,False,False
11.16,True,False,False,False
11.17,True,False,False,False
11.18,True,False,False,False
11.191,True,False,False,False
11.201,False,False,False,False
11.211,False,False,False,False
11.221,False,False,False,False
11.231,False,False,False,False
11.241,False,False,False,False
11.251,False,False,False,False
11.261,False,False,False,False
11.271,False,False,False,False
11.282,False,False,False,False
11.292,False,False,False,False
11.302,False,False,False,False
11.312,False,False,False,False
11.322,False,False,False,False
11.332,False,False,False,False
11.342,False,False,False,False
11.352,False,False,False,False
11.362,False,False,False,False
11.373,False,False,False,False
11.383,False,False,False,False
11.393,False,False,False,False
11.403,False,False,False,False
11.413,False,False,False,False
11.423,False,False,False,False
11.433,False,False,False,False
11.443,False,False,False,False
11.454,False,False,False,False
11.464,False,False,False,False
11.474,False,False,False,False
11.484,False,False,False,False
11.494,False,False,False,False
11.504,False,False,False,False
11.514,False,False,False,False
11.524,False,False,False,False
11.535,False,False,False,False
11.545,False,False,False,False
11.555,False,False,False,False
11.565,False,False,False,False
11.575,False,False,False,False
11.585,False,False,False,False
11.595,False,False,False,False
11.605,False,False,False,False
11.615,False,False,False,False
11.626,False,False,False,False
11.636,False,False,False,False
11.646,False,False,False,False
11.656,False,False,False,False
11.666,False,False,False,False
11.676,False,False,False,False
11.686,False,False,False,False
11.696,False,False,False,False
11.706,False,False,False,False
11.717,False,False,False,False
11.727,False,False,False,False
11.737,False,False,False,False
11.747,False,False,False,False
11.757,False,False,False,False
11.767,False,False,False,False
11.777,False,False,False,False
11.787,False,False,False,False
11.797,False,False,False,False
11.808,False,False,False,False
11.818,False,False,False,False
11.828,False,False,False,False
11.838,False,False,False,False
11.848,False,False,False,False
11.858,False,False,False,False
11.868,False,False,False,False
11.878,False,False,False,False
