Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.08,False,False,False,False,False,False
0.19,False,False,False,False,False,False
0.3,False,False,False,False,False,False
0.4,False,False,False,False,False,False
0.51,False,False,False,False,False,False
0.61,False,False,False,False,False,False
0.72,False,False,False,False,False,False
0.82,False,False,False,False,False,False
0.93,False,False,False,False,False,False
1.03,False,False,False,False,False,False
1.13,False,False,False,False,False,False
1.24,False,False,False,False,False,False
1.34,False,False,False,False,False,False
1.44,False,False,False,False,False,False
1.54,False,False,False,False,False,False
1.64,False,False,False,False,False,False
1.74,False,False,False,False,False,False
1.84,False,False,False,False,False,False
1.94,False,False,False,False,False,False
2.04,False,False,False,False,False,False
2.14,False,False,False,False,False,False
2.24,False,False,False,False,False,False
2.34,False,False,False,False,False,False
2.44,False,False,False,False,False,False
2.54,False,False,False,False,False,False
2.64,False,False,False,False,False,False
2.74,False,False,False,False,False,False
2.84,False,False,False,False,False,False
2.94,False,False,False,False,False,False
3.04,False,False,False,False,False,False
3.14,False,False,False,False,False,False
3.24,False,False,False,False,False,False
3.34,False,False,False,False,False,False
3.44,False,False,False,False,False,False
3.54,False,False,False,False,False,False
3.64,False,False,False,False,False,False
3.74,False,False,False,False,False,False
3.85,False,False,False,False,False,False
3.95,False,False,False,False,False,False
4.05,False,False,False,False,False,False
4.15,False,False,False,False,False,False
4.25,False,False,False,False,False,False
4.35,False,False,False,False,False,False
4.45,False,False,False,False,False,False
4.55,False,False,False,False,False,False
4.65,False,False,False,False,False,False
4.75,False,False,False,False,False,False
4.85,False,False,False,False,False,False
4.95,False,False,False,False,False,False
5.05,False,False,False,False,False,False
5.15,False,False,False,False,False,False
5.25,False,False,False,False,False,False
5.35,True,False,False,False,False,False
5.45,True,False,False,False,False,False
5.56,True,False,False,False,False,False
5.66,False,False,False,False,False,False
5.76,False,False,False,False,False,False
5.86,False,False,False,False,False,False
5.96,False,False,False,False,False,False
6.06,False,False,False,False,False,False
6.16,False,False,False,False,False,False
6.26,False,False,False,False,False,False
6.36,False,False,False,False,False,False
6.46,False,False,False,False,False,False
6.56,False,False,False,False,False,False
6.66,False,False,False,False,False,False
6.76,False,False,False,False,False,False
6.86,False,False,False,False,False,False
6.96,False,False,False,False,False,False
7.06,False,False,False,False,False,False
7.16,False,False,False,False,False,False
7.26,False,False,False,False,False,False
7.36,False,False,False,False,False,False
7.46,False,False,False,False,False,False
7.56,False,False,False,False,False,False
7.66,False,False,False,False,False,False
7.76,False,False,False,False,False,False
7.86,False,False,False,False,False,False
7.96,False,False,False,False,False,False
8.06,False,False,False,False,False,False
8.16,False,False,False,False,False,False
8.26,False,False,False,False,False,False
8.36,False,False,False,False,False,False
8.46,False,False,False,False,False,False
8.57,False,False,False,False,False,False
8.67,False,False,False,False,False,False
8.77,False,False,False,False,False,False
8.87,False,False,False,False,False,False
8.97,False,False,False,False,False,False
9.07,False,False,False,False,False,False
9.17,False,False,False,False,False,False
9.27,False,False,False,False,False,False
9.37,False,False,False,False,False,False
9.47,False,False,False,False,False,False
9.57,False,False,False,False,False,False
9.67,False,False,False,False,False,False
9.77,False,False,False,False,False,False
9.87,False,False,False,False,False,False
9.97,False,False,False,False,False,False
10.07,False,False,False,False,False,False
10.17,False,False,False,False,False,False
10.29,False,False,False,False,False,False
10.39,False,False,False,False,False,False
10.49,False,False,False,False,False,False
10.59,False,False,False,False,False,False
10.69,False,False,False,False,False,False
10.79,False,False,False,False,False,False
10.89,False,False,False,False,False,False
10.99,False,False,False,False,False,False
11.09,False,False,False,False,False,False
11.19,False,False,False,False,False,False
11.29,False,False,False,False,False,False
11.39,False,False,False,False,False,False
11.49,False,False,False,False,False,False
11.59,False,False,False,False,False,False
11.69,False,False,False,False,False,False
11.79,False,False,False,False,False,False
11.89,False,False,False,False,False,False
11.99,False,False,False,False,False,False
12.09,False,False,False,False,False,False
