Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.05,False,False,False,False,False,False
0.15,False,False,False,False,False,False
0.25,False,False,False,False,False,False
0.35,False,False,False,False,False,False
0.45,False,False,False,False,False,False
0.56,False,False,False,False,False,False
0.67,False,False,False,False,False,False
0.78,False,False,False,False,False,False
0.88,False,False,False,False,False,False
0.98,False,False,False,False,False,False
1.08,False,False,False,False,False,False
1.18,False,False,False,False,False,False
1.28,False,False,False,False,False,False
1.38,False,False,False,False,False,False
1.48,False,False,False,False,False,False
1.58,False,False,False,False,False,False
1.68,False,False,False,False,False,False
1.78,False,False,False,False,False,False
1.88,False,False,False,False,False,False
1.98,False,False,False,False,False,False
2.08,False,False,False,False,False,False
2.18,False,False,False,False,False,False
2.28,False,False,False,False,False,False
2.38,False,False,False,False,False,False
2.48,False,False,False,False,False,False
2.58,False,False,False,False,False,False
2.68,False,False,False,False,False,False
2.78,False,False,False,False,False,False
2.88,False,False,False,False,False,False
2.98,False,False,False,False,False,False
3.08,False,False,False,False,False,False
3.18,False,False,False,False,False,False
3.28,False,False,False,False,False,False
3.38,False,False,False,False,False,False
3.48,False,False,False,False,False,False
3.58,False,False,False,False,False,False
3.68,False,False,False,False,False,False
3.78,False,False,False,False,False,False
3.89,False,False,False,False,False,False
3.99,False,False,False,False,False,False
4.09,False,False,False,False,False,False
4.19,False,False,False,False,False,False
4.29,False,False,False,False,False,False
4.39,False,False,False,False,False,False
4.49,False,False,False,False,False,False
4.59,False,False,False,False,False,False
4.69,False,False,False,False,False,False
4.79,False,False,False,False,False,False
4.89,False,False,False,False,False,False
4.99,False,False,False,False,False,False
5.09,False,False,False,False,False,False
5.19,False,False,False,False,False,False
5.29,False,False,False,False,False,False
5.39,False,True,False,False,False,False
5.49,False,True,False,False,False,False
5.59,False,True,False,False,False,False
5.69,False,True,False,False,False,False
5.79,False,True,False,False,False,False
5.89,False,True,False,False,False,False
5.99,False,True,False,False,False,False
6.09,False,True,False,False,False,False
6.19,False,True,False,False,False,False
6.29,False,True,False,False,False,False
6.39,False,True,False,False,False,False
6.5,False,True,False,False,False,False
6.6,False,True,False,False,False,False
6.7,False,True,False,False,False,False
6.8,False,True,False,False,False,False
6.9,False,True,False,False,False,False
7.0,False,True,False,False,False,False
7.1,False,True,False,False,False,False
7.2,False,False,False,False,False,False
7.3,False,False,False,False,False,False
